timestamp,satellites,hdop,vibration_x,drift,gps_trust_score,scenario
1763795732.116439,16,1.1029614641482004,0.06690934128315261,0.0,0.9659495827475245,Normal
1763795732.1164587,14,0.6016531081661238,0.3133261519229148,0.0,0.9594686700814101,Normal
1763795732.1164782,13,1.4416332457030994,0.35780237752185096,0.0,0.9575768356615562,Normal
1763795732.116498,16,0.9426640469737095,0.14088392884541182,0.0,0.8636156753896835,Normal
1763795732.1165173,13,0.8820701954359096,0.31472129796208265,0.0,0.9132044695370889,Normal
1763795732.1165366,16,0.7503208948291609,0.2989304464779299,0.0,0.9684046094248224,Normal
1763795732.116556,13,1.3582627508166452,0.24103916469534942,0.0,0.9771969105674957,Normal
1763795732.1165752,17,1.0198127784413584,0.23830525839381272,0.0,0.9165279794176158,Normal
1763795732.1165948,15,1.1199777658483794,0.29454530904075626,0.0,0.9329201033122665,Normal
1763795732.116614,14,1.368573744944317,0.36571192057177165,0.0,0.9203630954135802,Normal
1763795732.1166334,16,1.0392945777211793,0.051224238185870054,0.0,0.8827746517888165,Normal
1763795732.1166537,15,1.0776903282468764,0.30593193460616985,0.0,0.9147541646954701,Normal
1763795732.1166728,17,1.4385536531484524,0.3558342951805661,0.0,0.9320041821259721,Normal
1763795732.1166923,14,0.9489108297510218,0.12794514300810136,0.0,0.9636978013374916,Normal
1763795732.116712,15,1.2311726752421563,0.3755236901074916,0.0,0.9007403737403838,Normal
1763795732.1167316,13,1.4625601152544112,0.27037699081545097,0.0,0.9259624445501387,Normal
1763795732.1167512,14,1.432370851381683,0.13443941662515746,0.0,0.9146907422244763,Normal
1763795732.1167705,17,1.3100250688453183,0.3680075660944614,0.0,0.8944790434220775,Normal
1763795732.1167905,17,1.4511401893549143,0.11445118696614631,0.0,0.9768618805960889,Normal
1763795732.1168098,15,1.4921947050608213,0.29176868674070666,0.0,0.8579442915885628,Normal
1763795732.1168292,14,1.134106387742871,0.051114869381414484,0.0,0.8681837053772384,Normal
1763795732.1168487,16,1.1744105128619706,0.20104691557828402,0.0,0.9265478945673222,Normal
1763795732.116868,15,0.9445779092440432,0.1786565919063156,0.0,0.9397475928634281,Normal
1763795732.1168876,17,0.9936278973199709,0.07713343788781048,0.0,0.8827713860296202,Normal
1763795732.1169071,16,1.4636545276194854,0.2778895671394028,0.0,0.8809374363709214,Normal
1763795732.1169264,17,0.8734080085806828,0.22798713460067116,0.0,0.9170638960153626,Normal
1763795732.1169465,16,1.1345726288392899,0.33640211976202056,0.0,0.9475919892774175,Normal
1763795732.1169705,16,1.1850695593457,0.2962822213884007,0.0,0.8913027844634439,Normal
1763795732.1169906,16,1.110211004735464,0.20411597541538606,0.0,0.999389650854218,Normal
1763795732.1170099,17,1.446572022333307,0.07624788738083224,0.0,0.8521514623649818,Normal
1763795732.1170292,17,0.9178717181005585,0.1000942016268423,0.0,0.876414949743171,Normal
1763795732.117049,13,0.7101193870480089,0.19801412234207416,0.0,0.9645388874238661,Normal
1763795732.1170685,17,1.23990356173038,0.27536786607795966,0.0,0.8611830801188353,Normal
1763795732.1170878,13,1.0199608326584468,0.1764021295845533,0.0,0.9189089264452317,Normal
1763795732.1171072,15,0.9612911788664109,0.23471812994762964,0.0,0.9124455719789437,Normal
1763795732.1171272,15,1.332005632352676,0.20154570998135846,0.0,0.9723483610168582,Normal
1763795732.1171467,13,1.030167094964973,0.16586101910035692,0.0,0.8911419827414891,Normal
1763795732.1171658,13,1.1571013695936192,0.32126015937464264,0.0,0.9604125512431996,Normal
1763795732.1171856,15,0.7797987761721924,0.06854881915867816,0.0,0.9065140480542102,Normal
1763795732.117205,13,0.7184585350925158,0.2723439249584794,0.0,0.9152350707027327,Normal
1763795732.117224,13,0.9226604451239253,0.22089324139956895,0.0,0.8835749722962798,Normal
1763795732.1172428,17,0.6969927813437783,0.27194364436533186,0.0,0.9880846452778314,Normal
1763795732.1172624,13,1.2155815991636008,0.3349010675540799,0.0,0.8873946991037217,Normal
1763795732.1172817,15,1.1090480012459567,0.3967514092144088,0.0,0.9143401864604663,Normal
1763795732.1173012,13,0.8067439145345996,0.13313081635293258,0.0,0.958860428548666,Normal
1763795732.1173205,14,0.6272871390305634,0.13152342466109584,0.0,0.9215352175605995,Normal
1763795732.1173398,13,0.6942628406141145,0.3838947052554041,0.0,0.8958500211080858,Normal
1763795732.1173625,17,1.1695982984575992,0.07846248328020065,0.0,0.9290001948215513,Normal
1763795732.1173818,13,0.7986269412181566,0.26421104771266846,0.0,0.8684832341397405,Normal
1763795732.1174011,14,1.097802628607618,0.23465835253163242,0.0,0.9449235514414478,Normal
1763795732.1174212,15,1.419992960293869,0.2090444846405629,0.0,0.8742456283961993,Normal
1763795732.1174405,16,0.9842951317952358,0.2606911722038901,0.0,0.9993967521341803,Normal
1763795732.1174598,17,1.430907121294175,0.343387599549749,0.0,0.9708392520144262,Normal
1763795732.1174786,17,1.010794241874575,0.3944253099312582,0.0,0.9103426366464191,Normal
1763795732.117501,17,1.0883757940811647,0.08803252538961169,0.0,0.9901621294451788,Normal
1763795732.1175246,14,1.1010018285246383,0.2503221738932523,0.0,0.892558235436259,Normal
1763795732.1175447,17,1.2971026666431515,0.23939855255237652,0.0,0.8692088462007385,Normal
1763795732.117564,16,0.8789842892655921,0.3388052126115421,0.0,0.8511384300917204,Normal
1763795732.1176417,14,1.0316800446421936,0.2716973876360013,0.0,0.8565017007594534,Normal
1763795732.1176655,17,0.9954838890050671,0.08475684315921281,0.0,0.9225472422402378,Normal
1763795732.117686,15,0.7159858280114099,0.1445145450875287,0.0,0.9925574002425055,Normal
1763795732.1178074,16,1.26341065898074,0.29945879871460074,0.0,0.8995982065607413,Normal
1763795732.1178327,13,1.4145161508838742,0.2770943552779634,0.0,0.9655508776335524,Normal
1763795732.1178527,13,1.2844063010023463,0.3498053020840927,0.0,0.9344309902701637,Normal
1763795732.117873,14,0.6983654388698843,0.3618255080249754,0.0,0.9956663635371897,Normal
1763795732.1178925,17,1.380836820610241,0.31294629941226726,0.0,0.911830054109227,Normal
1763795732.117912,16,1.4568713090873633,0.14271751830497267,0.0,0.9329628427785668,Normal
1763795732.1179316,13,0.9095669257128142,0.09059637484767616,0.0,0.9982853261138318,Normal
1763795732.117951,15,0.9688398688554576,0.3517461610855986,0.0,0.9176643157522208,Normal
1763795732.1179705,15,1.1901576075922142,0.18904139004591347,0.0,0.9045281030803177,Normal
1763795732.1179905,14,0.8785904311857816,0.08678692965029147,0.0,0.939203130363445,Normal
1763795732.1180096,16,1.4365764659828353,0.13755564874441306,0.0,0.8758128138402024,Normal
1763795732.118029,14,1.3021175535731428,0.10831156715804338,0.0,0.9725217039093595,Normal
1763795732.1180482,13,1.1719049992333213,0.3764774113674568,0.0,0.9361328326257282,Normal
1763795732.1180675,15,0.7970681713154565,0.27134033712797484,0.0,0.9831596303396407,Normal
1763795732.1180868,13,0.6694908437969016,0.33263383989039524,0.0,0.8572238823009786,Normal
1763795732.1181064,15,1.120679957092167,0.30950566318812955,0.0,0.9174914945497356,Normal
1763795732.1181262,14,0.995132818353922,0.19595142318332748,0.0,0.9788387658535459,Normal
1763795732.118145,15,1.2548923537260634,0.3899956519498255,0.0,0.9985492093620016,Normal
1763795732.1181648,15,0.9449294372451709,0.17309777434181253,0.0,0.9205443699424741,Normal
1763795732.118184,14,0.6792062966610838,0.12403615345962488,0.0,0.9293533186828411,Normal
1763795732.1182032,17,1.0816534268005573,0.14367934987590972,0.0,0.8917968786426546,Normal
1763795732.1182225,14,1.3885012588919619,0.12383949524082231,0.0,0.8923067021948434,Normal
1763795732.1182418,16,1.4342096015076875,0.130021690873025,0.0,0.9608615509568551,Normal
1763795732.1182606,13,1.0572104445709045,0.1996036364414609,0.0,0.9240940402501502,Normal
1763795732.1182804,13,1.0839987119699372,0.2711652534657976,0.0,0.934165989901164,Normal
1763795732.1182997,15,1.3501251042956233,0.1587153240240572,0.0,0.9447857804325329,Normal
1763795732.118319,14,0.8232676063572524,0.09848507183402407,0.0,0.9825993332161527,Normal
1763795732.1183393,15,1.193214635737454,0.31410552114721374,0.0,0.9828850370180053,Normal
1763795732.1183586,17,1.3632206437481562,0.09158195096077179,0.0,0.9552515137664238,Normal
1763795732.1183777,17,1.189744816120403,0.22567951205984466,0.0,0.9603283912157828,Normal
1763795732.1183977,17,1.2088797522948944,0.2713995187716202,0.0,0.9340850330406734,Normal
1763795732.1184168,13,0.8400951919621709,0.13832253656954716,0.0,0.9243698085536224,Normal
1763795732.1184368,17,0.6178241808178833,0.1888375108198303,0.0,0.9560247813547476,Normal
1763795732.1184564,15,0.8581036614348263,0.19059115683935385,0.0,0.9521749510187695,Normal
1763795732.1184757,16,1.4544505092530475,0.16080957460528145,0.0,0.975490889039168,Normal
1763795732.1184955,14,0.9971205431574193,0.18197692389281533,0.0,0.987265352815216,Normal
1763795732.118515,15,1.411377778433556,0.08754753616691627,0.0,0.9391455551701359,Normal
1763795732.1185338,13,0.6189682539202482,0.21002940407993798,0.0,0.9998847416929735,Normal
1763795732.1185536,16,0.61180225288052,0.2264859874564269,0.0,0.9982054899295508,Normal
1763795732.1185734,15,1.3621531638292819,0.06820639064391947,0.0,0.8665128214095814,Normal
1763795732.1185927,15,1.2449496631518724,0.26384811323332596,0.0,0.9066314223243644,Normal
1763795732.1186123,13,1.0228831865142354,0.23525803992889793,0.0,0.9938355635190994,Normal
1763795732.118632,17,1.1875368943123288,0.16567894677223732,0.0,0.8894243123531762,Normal
1763795732.1186516,13,1.1945023403435429,0.3770040444051624,0.0,0.964885606200154,Normal
1763795732.1186712,13,0.9065182785036954,0.2021554494441104,0.0,0.9608352332092769,Normal
1763795732.1186903,17,1.394160809171372,0.138227682516244,0.0,0.9521908309937653,Normal
1763795732.1187098,15,1.0983942272740268,0.18764502379941272,0.0,0.9101243387109753,Normal
1763795732.1187294,14,0.7622416998776858,0.32245381604546935,0.0,0.99422719494109,Normal
1763795732.1187484,13,1.105446145918843,0.34519119990619035,0.0,0.9655125789344264,Normal
1763795732.118768,16,0.9497848060506604,0.09892047366021392,0.0,0.8649958193426383,Normal
1763795732.118787,16,1.2275413295337714,0.07527705030548441,0.0,0.8912433724603022,Normal
1763795732.1188068,15,1.22265575507196,0.15104028872125236,0.0,0.980069212028273,Normal
1763795732.1188264,13,1.269729581834139,0.10823519913375315,0.0,0.9313522380804788,Normal
1763795732.1188457,15,1.4963371125290736,0.1719517297692103,0.0,0.9561826080003177,Normal
1763795732.1188653,13,1.127355743971724,0.24345855272289563,0.0,0.8847821466774994,Normal
1763795732.1188848,14,0.9724624795499617,0.10228287896713055,0.0,0.9249367367260058,Normal
1763795732.1189044,15,0.836080944680048,0.09163621248159023,0.0,0.8963206796283247,Normal
1763795732.1189234,14,1.0255180895319336,0.1406268182886511,0.0,0.891651766653918,Normal
1763795732.1189427,13,0.7483316219218534,0.39883356997444946,0.0,0.8717750918020981,Normal
1763795732.1189618,13,0.7075033427262608,0.35445702714310723,0.0,0.9239722796512763,Normal
1763795732.1189814,13,1.1066160142630668,0.12014692787714065,0.0,0.9518846452800288,Normal
1763795732.1190007,15,0.6145125154488306,0.08532301073390619,0.0,0.8677047759872931,Normal
1763795732.11902,15,1.0958723244440565,0.1555389565284246,0.0,0.9504470806655854,Normal
1763795732.1190395,17,0.7478491308213607,0.31551820760786947,0.0,0.978681905928629,Normal
1763795732.1190603,17,0.8566160152967106,0.0649973052305928,0.0,0.8761019378270489,Normal
1763795732.1190803,14,1.2368318888547087,0.3277416968542409,0.0,0.9058049670964978,Normal
1763795732.1190991,17,0.822890112362223,0.0885878359411775,0.0,0.9837772793945414,Normal
1763795732.1191185,13,0.6163878331498164,0.35607878798057,0.0,0.8675901027744015,Normal
1763795732.1191373,15,1.2414630363387034,0.052726785822485994,0.0,0.950807700263692,Normal
1763795732.1191568,16,1.421179528230716,0.10020808094184278,0.0,0.9759128970915438,Normal
1763795732.119176,14,0.805695433182336,0.2903900976457206,0.0,0.9134130421178364,Normal
1763795732.119195,17,1.0382237110256312,0.06185866103567482,0.0,0.8654706661406706,Normal
1763795732.119214,17,1.0607071058053616,0.2637736236267393,0.0,0.8827087255153249,Normal
1763795732.1192334,15,0.7802994061652742,0.3523213396563971,0.0,0.8783397014990321,Normal
1763795732.1192524,17,0.6819486394175808,0.3458394980388046,0.0,0.8874055170017672,Normal
1763795732.1192718,13,1.3893771322705804,0.21527551206798634,0.0,0.8523937256286775,Normal
1763795732.119295,14,0.85842901143905,0.11673191784603015,0.0,0.9050424397351602,Normal
1763795732.119315,13,0.6704124347210835,0.05636792795902212,0.0,0.8959153776630152,Normal
1763795732.119334,15,1.2289015465521222,0.3919550850704854,0.0,0.9800055193392606,Normal
1763795732.1193528,16,0.6967438353891557,0.11324707505451753,0.0,0.9188330869914052,Normal
1763795732.1193721,13,1.265496033338171,0.14246969143383661,0.0,0.8816941263167539,Normal
1763795732.1193912,13,0.6764412202387957,0.19307577136732473,0.0,0.9966641771600715,Normal
1763795732.1194105,17,0.7078904852953283,0.1991823441720706,0.0,0.968651717816731,Normal
1763795732.1194293,17,0.6210387985253569,0.32200082950688086,0.0,0.9291673875642557,Normal
1763795732.119449,13,1.0058497726320972,0.06495960510206931,0.0,0.8592453053353161,Normal
1763795732.1194677,15,1.2155837271245677,0.05837553693588457,0.0,0.9706025086738002,Normal
1763795732.1194868,16,0.8205855294506037,0.1994373046837033,0.0,0.9805548294093518,Normal
1763795732.1195061,17,0.711258690651183,0.2211582034970377,0.0,0.9228359624329924,Normal
1763795732.119525,17,0.7546404159801167,0.15556066319751283,0.0,0.9158159490780733,Normal
1763795732.1195438,17,1.1506294650609563,0.322234815577265,0.0,0.8589644632479425,Normal
1763795732.1195934,17,0.7520914295177977,0.14817432244302203,0.0,0.9935072553781952,Normal
1763795732.119615,15,0.9380888146671158,0.3462046415448458,0.0,0.8798885293832279,Normal
1763795732.1196344,15,0.7372822276548143,0.09235395364550869,0.0,0.9605241603628066,Normal
1763795732.119654,16,0.9512423712556435,0.2899336098245366,0.0,0.8697331856726117,Normal
1763795732.1196742,16,0.9526381851844935,0.17252488846841285,0.0,0.9541986669226208,Normal
1763795732.1196938,13,0.84745875546971,0.23637182300196807,0.0,0.9443452746952344,Normal
1763795732.1197133,16,1.0507466551392084,0.12020938015616263,0.0,0.8953470706544719,Normal
1763795732.1197326,13,1.3432119233472306,0.28328936652836,0.0,0.9435707834577098,Normal
1763795732.1197522,15,1.4708047337435475,0.2058583537082888,0.0,0.9643214190542763,Normal
1763795732.1197715,17,1.0739277032763703,0.3302496139679494,0.0,0.9610843918391532,Normal
1763795732.119791,14,1.0629935026819655,0.3974880878122427,0.0,0.9589368634596858,Normal
1763795732.119811,17,0.8859270664041435,0.3603648843051612,0.0,0.9921675657976969,Normal
1763795732.1198301,14,0.7963664344153678,0.21851596118532907,0.0,0.9359783197848242,Normal
1763795732.1198497,17,0.6855684051523846,0.3946068112728463,0.0,0.871470259363156,Normal
1763795732.1198692,17,1.4842493990684564,0.2978532090099816,0.0,0.8902517417436627,Normal
1763795732.1198895,13,1.326350191591651,0.11895440023200575,0.0,0.8737180617047327,Normal
1763795732.1199093,17,1.237739044703432,0.05659009151459104,0.0,0.9478329376578256,Normal
1763795732.1199288,13,1.14060820501967,0.3356299294085587,0.0,0.9832929917913705,Normal
1763795732.1199484,13,1.4628062447290662,0.06870046066682974,0.0,0.8975646889943021,Normal
1763795732.1199677,17,0.7364460596648923,0.23433662229639596,0.0,0.9304443211760766,Normal
1763795732.1199872,16,0.939480739799174,0.28059661285579507,0.0,0.9087424120650925,Normal
1763795732.1200066,14,1.3241361566146503,0.24572360686885786,0.0,0.8647647395141231,Normal
1763795732.120026,13,1.3316378194184728,0.3501083527742248,0.0,0.974150263918595,Normal
1763795732.1200457,14,1.2222165181032256,0.3709141096081583,0.0,0.993417069670277,Normal
1763795732.120065,17,1.2284374904211295,0.07935001380285706,0.0,0.9431366298406842,Normal
1763795732.1200845,14,1.087928069624729,0.29003082773260486,0.0,0.8771577834593047,Normal
1763795732.1201038,16,1.4979210155618383,0.18072356728076788,0.0,0.9535768029904174,Normal
1763795732.1201236,15,0.8899499317233768,0.16070363623676978,0.0,0.9781363992141735,Normal
1763795732.1201432,15,0.9922930445091918,0.2629430835815765,0.0,0.9254763476660706,Normal
1763795732.1201627,17,1.3880804718852575,0.3431382772433506,0.0,0.9174034409639794,Normal
1763795732.1201823,15,1.4045907424442616,0.07673525466793042,0.0,0.8609950399278654,Normal
1763795732.1202023,17,0.9448839908255107,0.16925320293163015,0.0,0.9767796839675138,Normal
1763795732.120222,14,1.325108658770414,0.24074468687855954,0.0,0.9195786859644907,Normal
1763795732.1202416,13,0.635097341800537,0.3935197204457335,0.0,0.8686206986594339,Normal
1763795732.1202612,15,1.1319756224269366,0.3519280629134927,0.0,0.939947189282594,Normal
1763795732.12028,15,1.4186363164730627,0.11169203176759679,0.0,0.9691389094413199,Normal
1763795732.1202996,13,1.3066087429918014,0.19634531793398402,0.0,0.9020664416066793,Normal
1763795732.120319,15,1.339950154184673,0.15977820706057375,0.0,0.9564588608776947,Normal
1763795732.1203382,16,1.2038393573558297,0.06137856183731591,0.0,0.9839842765202467,Normal
1763795732.1203575,16,0.842463655190112,0.2626303283680332,0.0,0.8527944818532341,Normal
1763795732.120377,16,1.3455794557079215,0.26615132899855726,0.0,0.9581267289666975,Normal
1763795732.1203966,16,1.4384798615367393,0.14351160954404102,0.0,0.9107350377960595,Normal
1763795732.120416,15,0.7121899846383095,0.37866679239746354,0.0,0.9930474376617673,Normal
1763795732.1204355,14,1.468298680234966,0.23240305266040995,0.0,0.9060727101661943,Normal
1763795732.1204553,13,1.306141522341861,0.24689152093526578,0.0,0.9993886403044129,Normal
1763795732.1204746,15,1.4879996360351084,0.24752411518773626,0.0,0.954533971128913,Normal
1763795732.1204944,13,1.2778941662227519,0.09692663651902547,0.0,0.8546723687767994,Normal
1763795732.1205134,16,1.0663758722516201,0.37048064752199994,0.0,0.9799219423589947,Normal
1763795732.1205328,17,0.6069235002736775,0.2713555997764469,0.0,0.9609306909656654,Normal
1763795732.1205525,14,1.4928638359916924,0.18427649407263752,0.0,0.9122880090145277,Normal
1763795732.1205719,17,1.282106527920364,0.07588535403814275,0.0,0.9091962998796248,Normal
1763795732.1205914,13,1.1897726574177303,0.2839417352145268,0.0,0.9935255509211718,Normal
1763795732.1206117,15,1.3313095765676817,0.3218550051283722,0.0,0.994895799999578,Normal
1763795732.120631,15,0.7514948181757718,0.11176835260943821,0.0,0.8888580150812972,Normal
1763795732.1206505,13,1.4898852110020147,0.1664978935831063,0.0,0.9894103279109745,Normal
1763795732.1206698,14,0.7327592302461612,0.30216035897061777,0.0,0.9869220733927921,Normal
1763795732.1206896,14,0.6491697680156074,0.16708681620789045,0.0,0.8748244963739226,Normal
1763795732.1207094,17,0.857545228516794,0.2226721049856823,0.0,0.8817612892767959,Normal
1763795732.1207285,17,1.0176432356930065,0.10981101367669271,0.0,0.9125309907796354,Normal
1763795732.1207478,15,0.6853472177690498,0.2611590424538007,0.0,0.9620515860101329,Normal
1763795732.120767,16,1.2103200446092783,0.051878882708747076,0.0,0.890289199799001,Normal
1763795732.1207867,13,1.2622512704788682,0.07157171163390151,0.0,0.9346203251549428,Normal
1763795732.1208065,15,0.6388359613977658,0.11745762977523554,0.0,0.8574269999305969,Normal
1763795732.1208255,17,1.0345628347536475,0.16772662488160608,0.0,0.937984764912517,Normal
1763795732.1208453,16,0.8980748363218312,0.22556919181341067,0.0,0.8940573617957783,Normal
1763795732.1208673,16,1.4227612844574558,0.1476776609421595,0.0,0.9699115936557519,Normal
1763795732.1208873,16,1.2849800581727915,0.2334054600292863,0.0,0.9301891666988604,Normal
1763795732.1209064,17,1.0872147173985063,0.2944500663871104,0.0,0.9076555401638587,Normal
1763795732.120926,13,1.2278092654709396,0.13558487105742045,0.0,0.8948314203184471,Normal
1763795732.1209455,15,1.1847755144384216,0.16020310536511495,0.0,0.9536097943555937,Normal
1763795732.1209648,15,1.0770536972813929,0.2524798530135902,0.0,0.9012509261861946,Normal
1763795732.1209846,13,1.2294882543337455,0.058697641895342934,0.0,0.9801738862724814,Normal
1763795732.121004,14,1.3960962269828396,0.3394360426425327,0.0,0.9824381264447732,Normal
1763795732.1210234,14,0.6134220473327627,0.2752333043762193,0.0,0.9472804427829794,Normal
1763795732.121043,13,0.8817689261352851,0.3815399434330181,0.0,0.8909777432641247,Normal
1763795732.1210618,13,0.6484291825397416,0.26011134206537345,0.0,0.9199954321610702,Normal
1763795732.1210825,16,1.2876606252547014,0.14005105224812806,0.0,0.8862996371249046,Normal
1763795732.1211023,15,1.3245316479456541,0.22954544590112785,0.0,0.8589068658785529,Normal
1763795732.121122,16,1.4684108629651011,0.11831009767324038,0.0,0.9034393725866092,Normal
1763795732.121141,14,0.6063746637656297,0.31758985701135173,0.0,0.9713662216121894,Normal
1763795732.1211607,17,1.0913026465124644,0.31196712025171985,0.0,0.875581977864901,Normal
1763795732.1211798,16,0.6883137217728543,0.25390640828474303,0.0,0.8968167868285766,Normal
1763795732.1211994,15,0.664631705073873,0.30030596036503526,0.0,0.9503387817012285,Normal
1763795732.121219,13,0.6566525869479565,0.3223723017311048,0.0,0.8979248123412473,Normal
1763795732.121238,14,0.7367737450394956,0.3722307706598524,0.0,0.9525466517591364,Normal
1763795732.1212575,17,0.8043628125423965,0.09384729900699655,0.0,0.9661643606597464,Normal
1763795732.1212769,13,0.9243177554945872,0.26886134876870504,0.0,0.9783882798014342,Normal
1763795732.1212966,17,0.7678363589125629,0.16292140374779748,0.0,0.9326941847911724,Normal
1763795732.121316,15,1.284990746608074,0.39001959069372816,0.0,0.8541617469845938,Normal
1763795732.121364,16,1.3371279764120299,0.07114655650078061,0.0,0.9781734646079203,Normal
1763795732.1213856,13,1.2730928332204041,0.14062163498193797,0.0,0.8987600070142555,Normal
1763795732.1214051,17,0.6339350230630745,0.08105851057524743,0.0,0.9280822783419491,Normal
1763795732.121425,16,1.0887099756923606,0.1776364778621501,0.0,0.9515507859287761,Normal
1763795732.121444,14,1.4184193702429557,0.30586030976996176,0.0,0.8595568084953377,Normal
1763795732.1214633,15,1.1243530652732938,0.28361108826359366,0.0,0.8940570137988219,Normal
1763795732.1214833,13,1.3393346706659615,0.3544453786264021,0.0,0.8741614739595116,Normal
1763795732.1215024,13,0.9935859226167258,0.33433407308401847,0.0,0.9357445977466606,Normal
1763795732.1215222,17,1.0076520485609073,0.37830346624382744,0.0,0.9538022679535372,Normal
1763795732.1215413,17,1.058955611537606,0.30592048330900595,0.0,0.9625057393617162,Normal
1763795732.1215606,16,0.8390077534691112,0.1881094552339868,0.0,0.9455873260090752,Normal
1763795732.1215801,15,0.7959334205318183,0.2894353424773815,0.0,0.967017460327319,Normal
1763795732.1216164,17,1.3076308981782625,0.08657663877887439,0.0,0.9297378281177737,Normal
1763795732.121636,15,1.3020171205532023,0.24899890968038818,0.0,0.9300200047803686,Normal
1763795732.1216552,16,1.1825814959231158,0.14646766497483377,0.0,0.9694684545898082,Normal
1763795732.1216748,13,1.236563716979818,0.2379293443191428,0.0,0.9583675727357442,Normal
1763795732.1216943,14,0.7424935655020932,0.2584941476164987,0.0,0.863788623711556,Normal
1763795732.1217134,14,0.6808594329094785,0.11203990139122089,0.0,0.8740577790805297,Normal
1763795732.1217322,17,0.9323389111960961,0.0955678968649693,0.0,0.9882888682800002,Normal
1763795732.1217518,14,0.9774379450469586,0.18153255795819667,0.0,0.8712233300148148,Normal
1763795732.1217713,17,1.2113862461332414,0.05050678005070335,0.0,0.9025727057848827,Normal
1763795732.1217911,16,0.8795993986615013,0.3830864102372373,0.0,0.9764457296665344,Normal
1763795732.1218107,16,0.6890429857032208,0.2547069222379441,0.0,0.8953552613478519,Normal
1763795732.12183,13,0.630659332775613,0.056338754786874584,0.0,0.884272552268199,Normal
1763795732.121849,17,1.0182054602672774,0.35894696392212927,0.0,0.8796227155370531,Normal
1763795732.1218688,17,1.1464889615706075,0.34678068297835435,0.0,0.9547459763553902,Normal
1763795732.1218882,17,1.0829959707057344,0.2506615036046792,0.0,0.8527727045696483,Normal
1763795732.121908,13,0.6884744219279504,0.3212596223624517,0.0,0.9882884092948606,Normal
1763795732.121927,16,0.9618963304663928,0.11859039161048489,0.0,0.9916444329669885,Normal
1763795732.121946,14,1.3556304455375918,0.1532132907668916,0.0,0.9560724024884558,Normal
1763795732.121966,14,1.1959885860572028,0.32058653010453697,0.0,0.9673673004227983,Normal
1763795732.1219852,15,0.9728307268225819,0.38407318324820267,0.0,0.8937322597137813,Normal
1763795732.1220052,16,1.1032584656118447,0.26663247960729647,0.0,0.9987944924826208,Normal
1763795732.1220245,15,1.2812775542601127,0.19596457006680207,0.0,0.9009374612883889,Normal
1763795732.1220438,17,0.7747587258958489,0.31374294385704715,0.0,0.8967059862500063,Normal
1763795732.1220634,15,1.2990533772846375,0.07372208011390759,0.0,0.9477971740065845,Normal
1763795732.1220832,15,0.6918770518919382,0.19342534346999873,0.0,0.9619066112702347,Normal
