timestamp,satellites,hdop,vibration_x,gps_trust_score,action_taken,target_trust_score
2025-11-19 18:30:01,13,1.48,2.28,0.94,Nominal,0.8617409509080346
2025-11-19 18:30:01,12,1.13,2.39,0.94,Nominal,0.8231388315964894
2025-11-19 18:30:01,15,1.25,4.35,0.95,Nominal,0.8731963220712226
2025-11-19 18:30:01,12,1.5,3.54,0.93,Nominal,0.9288439342752282
2025-11-19 18:30:01,15,1.48,6.15,0.94,Nominal,0.8305767387011513
2025-11-19 18:30:01,12,1.42,7.61,0.94,Nominal,0.8686691174187905
2025-11-19 18:30:01,15,1.47,6.9,0.94,Nominal,0.9018550568298161
2025-11-19 18:30:01,14,1.52,7.5,0.91,Nominal,0.8629739620872093
2025-11-19 18:30:01,15,1.01,6.92,0.95,Nominal,0.9263915567395576
2025-11-19 18:30:01,14,1.33,7.75,0.94,Nominal,0.8545593552290989
2025-11-19 18:30:01,15,1.25,6.94,0.95,Nominal,0.99
2025-11-19 18:30:01,13,1.12,3.77,0.94,Nominal,0.8659970861663191
2025-11-19 18:30:01,13,1.03,8.0,0.94,Nominal,0.9512571005168682
2025-11-19 18:30:01,12,1.2,5.98,0.94,Nominal,0.8289923082124152
2025-11-19 18:30:01,13,1.27,4.54,0.94,Nominal,0.8794872094205645
2025-11-19 18:30:01,15,1.42,3.97,0.94,Nominal,0.8608991952052002
2025-11-19 18:30:01,12,1.54,5.36,0.9,Nominal,0.8577940012036296
2025-11-19 18:30:01,13,1.2,3.65,0.94,Nominal,0.8252010340272875
2025-11-19 18:30:01,12,1.07,4.55,0.94,Nominal,0.8051916332528536
2025-11-19 18:30:01,15,1.19,6.36,0.95,Nominal,0.8282112259636155
2025-11-19 18:30:01,12,1.18,6.51,0.94,Nominal,0.8938823750669758
2025-11-19 18:30:01,14,1.11,5.09,0.95,Nominal,0.99
2025-11-19 18:30:01,15,1.52,5.52,0.91,Nominal,0.891543834475132
2025-11-19 18:30:01,12,1.13,7.57,0.94,Nominal,0.8844163398152257
2025-11-19 18:30:01,13,1.52,4.08,0.92,Nominal,0.8559043290089121
2025-11-19 18:30:01,12,1.38,7.26,0.94,Nominal,0.89465539116269
2025-11-19 18:30:01,15,1.33,3.37,0.94,Nominal,0.8891094418442536
2025-11-19 18:30:01,15,1.39,4.32,0.94,Nominal,0.9458379641502552
2025-11-19 18:30:01,12,1.39,2.97,0.94,Nominal,0.8187317606882826
2025-11-19 18:30:01,15,1.03,3.04,0.94,Nominal,0.9742579080114936
2025-11-19 18:30:01,15,1.39,2.64,0.94,Nominal,0.9611144520139958
2025-11-19 18:30:01,12,1.4,4.34,0.94,Nominal,0.8679458271193479
2025-11-19 18:30:01,15,1.56,2.39,0.88,Nominal,0.8763839607169437
2025-11-19 18:30:01,15,1.07,4.02,0.95,Nominal,0.8897971191079311
2025-11-19 18:30:01,14,1.46,6.12,0.94,Nominal,0.8735869948451096
2025-11-19 18:30:01,12,1.19,3.72,0.94,Nominal,0.9431109340037203
2025-11-19 18:30:02,14,1.29,3.67,0.94,Nominal,0.8257619188439469
2025-11-19 18:30:02,14,1.4,4.81,0.94,Nominal,0.99
2025-11-19 18:30:02,15,1.45,3.68,0.94,Nominal,0.9097335986918222
2025-11-19 18:30:02,15,1.06,6.84,0.95,Nominal,0.9342916616526745
2025-11-19 18:30:02,15,1.54,3.17,0.9,Nominal,0.9081380782342494
2025-11-19 18:30:02,14,1.21,6.21,0.95,Nominal,0.895631383899108
2025-11-19 18:30:02,14,1.14,6.63,0.95,Nominal,0.9680279180879835
2025-11-19 18:30:02,14,1.03,3.2,0.95,Nominal,0.8105004120815362
2025-11-19 18:30:02,15,1.27,2.77,0.94,Nominal,0.8321358950611097
2025-11-19 18:30:02,13,1.39,4.8,0.94,Nominal,0.9153058282084219
2025-11-19 18:30:02,12,1.09,2.35,0.94,Nominal,0.8545808417337797
2025-11-19 18:30:02,14,1.15,7.03,0.95,Nominal,0.9630516044897799
2025-11-19 18:30:02,13,1.35,2.89,0.94,Nominal,0.9736519860154671
2025-11-19 18:30:02,15,1.52,3.14,0.91,Nominal,0.8779712717448831
2025-11-19 18:30:02,15,1.31,4.93,0.94,Nominal,0.99
2025-11-19 18:30:02,13,1.29,5.8,0.94,Nominal,0.9457396594380255
2025-11-19 18:30:02,12,1.29,6.43,0.94,Nominal,0.8410762253919251
2025-11-19 18:30:02,14,1.43,6.63,0.94,Nominal,0.8666183878223593
2025-11-19 18:30:02,13,1.03,6.39,0.94,Nominal,0.9275614063073008
2025-11-19 18:30:02,13,1.46,5.09,0.94,Nominal,0.8944048685863761
2025-11-19 18:30:02,13,1.53,6.31,0.91,Nominal,0.9334340507880792
2025-11-19 18:30:02,12,1.22,6.76,0.94,Nominal,0.9657118571275762
2025-11-19 18:30:02,12,1.06,7.85,0.94,Nominal,0.8269442687365514
2025-11-19 18:30:02,15,1.05,3.88,0.95,Nominal,0.99
2025-11-19 18:30:02,14,1.42,2.07,0.94,Nominal,0.869660747584808
2025-11-19 18:30:02,12,1.47,7.11,0.94,Nominal,0.9685541054609927
2025-11-19 18:30:02,14,1.22,7.28,0.95,Nominal,0.8213737681137929
2025-11-19 18:30:02,12,1.55,5.28,0.89,Nominal,0.8364215640748929
2025-11-19 18:30:02,12,1.2,3.08,0.94,Nominal,0.957530518217995
2025-11-19 18:30:02,13,1.28,3.36,0.94,Nominal,0.8111971278988026
2025-11-19 18:30:02,12,1.33,3.89,0.94,Nominal,0.9197794702064467
2025-11-19 18:30:02,14,1.51,2.31,0.93,Nominal,0.8056803135599299
2025-11-19 18:30:02,14,1.19,2.32,0.94,Nominal,0.9067897972835763
2025-11-19 18:30:02,15,1.43,6.09,0.94,Nominal,0.8900742116820571
2025-11-19 18:30:02,15,1.09,3.38,0.95,Nominal,0.9311766137564645
2025-11-19 18:30:02,15,1.42,2.71,0.94,Nominal,0.8355416969147132
2025-11-19 18:30:02,15,1.44,3.98,0.94,Nominal,0.9083620549998925
2025-11-19 18:30:02,14,1.06,6.4,0.95,Nominal,0.8974070923206701
2025-11-19 18:30:02,14,1.01,7.67,0.95,Nominal,0.827496596558029
2025-11-19 18:30:02,13,1.53,6.47,0.91,Nominal,0.8262552172114372
2025-11-19 18:30:02,13,1.39,4.46,0.94,Nominal,0.8536118112557739
2025-11-19 18:30:02,14,1.22,6.42,0.95,Nominal,0.9175226846281564
2025-11-19 18:30:02,13,1.45,7.4,0.94,Nominal,0.8643820686493425
2025-11-19 18:30:02,12,1.08,5.09,0.94,Nominal,0.8259177152169065
2025-11-19 18:30:02,13,1.14,7.85,0.94,Nominal,0.9062185573186115
2025-11-19 18:30:02,12,1.37,7.61,0.94,Nominal,0.8455557102422374
2025-11-19 18:30:02,15,1.19,6.13,0.95,Nominal,0.99
2025-11-19 18:30:02,15,1.32,4.76,0.94,Nominal,0.9243947225681766
2025-11-19 18:30:02,15,1.13,7.51,0.95,Nominal,0.8350972134016521
2025-11-19 18:30:02,13,1.21,4.32,0.94,Nominal,0.9357773942232619
2025-11-19 18:30:02,13,1.54,4.93,0.9,Nominal,0.9873516617834102
2025-11-19 18:30:02,15,1.41,3.41,0.94,Nominal,0.8233278302364332
2025-11-19 18:30:02,14,1.2,5.65,0.95,Nominal,0.8716812386793588
2025-11-19 18:30:02,12,1.47,4.78,0.94,Nominal,0.9351085382339889
2025-11-19 18:30:02,15,1.12,2.02,0.94,Nominal,0.817730500825625
2025-11-19 18:30:02,13,1.33,2.99,0.94,Nominal,0.942561195759882
2025-11-19 18:30:02,14,1.36,7.15,0.94,Nominal,0.8115827758414926
2025-11-19 18:30:02,12,1.08,7.37,0.94,Nominal,0.9232986329962732
2025-11-19 18:30:02,13,1.58,5.41,0.86,Nominal,0.800466588589122
2025-11-19 18:30:02,15,1.01,4.08,0.95,Nominal,0.831099430504476
2025-11-19 18:30:02,15,1.28,6.22,0.94,Nominal,0.8832389386374526
2025-11-19 18:30:02,13,1.03,4.12,0.94,Nominal,0.969386566312708
2025-11-19 18:30:02,13,1.29,6.01,0.94,Nominal,0.8230662214348535
2025-11-19 18:30:02,14,1.42,4.69,0.94,Nominal,0.99
2025-11-19 18:30:02,15,1.04,5.51,0.95,Nominal,0.99
2025-11-19 18:30:02,12,1.56,5.09,0.88,Nominal,0.8672522147752283
2025-11-19 18:30:02,14,1.17,3.23,0.95,Nominal,0.8533562665245159
2025-11-19 18:30:02,12,1.25,6.75,0.94,Nominal,0.8713084795020564
2025-11-19 18:30:02,12,1.14,3.21,0.94,Nominal,0.8933667764396576
2025-11-19 18:30:02,14,1.27,7.47,0.94,Nominal,0.9165689490587747
2025-11-19 18:30:02,15,1.09,3.03,0.94,Nominal,0.8981851646953903
2025-11-19 18:30:02,13,1.41,6.17,0.94,Nominal,0.9471406367839605
2025-11-19 18:30:02,15,1.49,6.29,0.94,Nominal,0.8005372950741534
2025-11-19 18:30:02,13,1.46,3.65,0.94,Nominal,0.842956489272609
2025-11-19 18:30:02,15,1.32,3.87,0.94,Nominal,0.8198786426287189
2025-11-19 18:30:02,13,1.4,5.12,0.94,Nominal,0.99
2025-11-19 18:30:02,12,1.46,3.31,0.94,Nominal,0.9716695399119832
2025-11-19 18:30:02,13,1.39,6.99,0.94,Nominal,0.8096967546644341
2025-11-19 18:30:02,12,1.06,4.08,0.94,Nominal,0.889661893469625
2025-11-19 18:30:02,13,1.47,7.71,0.94,Nominal,0.940696914391443
2025-11-19 18:30:02,14,1.27,5.44,0.94,Nominal,0.9515776498214912
2025-11-19 18:30:02,12,1.18,4.74,0.94,Nominal,0.8292246101877275
2025-11-19 18:30:02,12,1.4,6.84,0.94,Nominal,0.9012922562923523
2025-11-19 18:30:02,15,1.14,3.79,0.95,Nominal,0.8199070011158376
2025-11-19 18:30:02,14,1.5,3.94,0.94,Nominal,0.9493589149252537
2025-11-19 18:30:02,13,1.55,2.91,0.89,Nominal,0.8933510186961865
2025-11-19 18:30:02,13,1.27,4.75,0.94,Nominal,0.8639405246910333
2025-11-19 18:30:02,15,1.55,5.24,0.89,Nominal,0.9548792298952602
2025-11-19 18:30:02,14,1.28,3.3,0.94,Nominal,0.9876649038311112
2025-11-19 18:30:02,14,1.41,6.83,0.94,Nominal,0.8481240622289182
2025-11-19 18:30:02,12,1.06,3.63,0.94,Nominal,0.972434731056246
2025-11-19 18:30:02,12,1.45,7.86,0.94,Nominal,0.8627221255969796
2025-11-19 18:30:02,14,1.52,2.29,0.92,Nominal,0.99
2025-11-19 18:30:02,15,1.37,6.7,0.94,Nominal,0.8264403831072679
2025-11-19 18:30:02,15,1.56,4.45,0.88,Nominal,0.8562098635125758
2025-11-19 18:30:02,15,1.17,5.84,0.95,Nominal,0.99
2025-11-19 18:30:02,15,1.57,4.38,0.87,Nominal,0.8460388828373526
2025-11-19 18:30:02,13,1.01,5.76,0.94,Nominal,0.9424318308349979
2025-11-19 18:30:02,14,1.53,5.0,0.91,Nominal,0.8545273175458705
2025-11-19 18:30:03,15,1.05,6.75,0.95,Nominal,0.9135140219253683
2025-11-19 18:30:03,13,1.53,6.76,0.91,Nominal,0.8494153396545513
2025-11-19 18:30:03,12,1.25,2.32,0.94,Nominal,0.977235957178513
2025-11-19 18:30:03,12,1.58,4.52,0.86,Nominal,0.8354482663450606
2025-11-19 18:30:03,12,1.5,2.72,0.94,Nominal,0.8626371677975703
2025-11-19 18:30:03,15,1.41,6.6,0.94,Nominal,0.8164566011649563
2025-11-19 18:30:03,12,1.21,6.91,0.94,Nominal,0.8554211819160641
2025-11-19 18:30:03,12,1.53,6.45,0.91,Nominal,0.8014053074423926
2025-11-19 18:30:03,12,1.46,5.46,0.94,Nominal,0.8739409227951468
2025-11-19 18:30:03,14,1.46,4.6,0.94,Nominal,0.8466381686945588
2025-11-19 18:30:03,15,1.19,7.01,0.95,Nominal,0.8651782167459042
2025-11-19 18:30:03,13,1.55,4.75,0.89,Nominal,0.8694759288699687
2025-11-19 18:30:03,12,1.13,2.42,0.94,Nominal,0.9062432325224336
2025-11-19 18:30:03,12,1.39,4.68,0.94,Nominal,0.8931510017395752
2025-11-19 18:30:03,14,1.08,3.42,0.95,Nominal,0.9797268826828418
2025-11-19 18:30:03,15,1.56,3.66,0.88,Nominal,0.9743936866222089
2025-11-19 18:30:03,14,1.37,6.33,0.94,Nominal,0.9146337746687826
2025-11-19 18:30:03,13,1.55,4.67,0.88,Nominal,0.936746883053235
2025-11-19 18:30:03,13,1.19,7.43,0.94,Nominal,0.8935281602080196
2025-11-19 18:30:03,14,1.24,7.7,0.95,Nominal,0.960619507685894
2025-11-19 18:30:03,12,1.35,6.13,0.94,Nominal,0.9340395673251499
2025-11-19 18:30:03,12,1.46,5.74,0.94,Nominal,0.8264713872022817
2025-11-19 18:30:03,15,1.15,6.81,0.95,Nominal,0.9849374587833869
2025-11-19 18:30:03,14,1.11,7.09,0.95,Nominal,0.9497680765653731
2025-11-19 18:30:03,12,1.38,7.54,0.94,Nominal,0.8493445353820537
2025-11-19 18:30:03,15,1.36,6.05,0.94,Nominal,0.8743447680269888
2025-11-19 18:30:03,14,1.28,7.02,0.94,Nominal,0.9279909529592807
2025-11-19 18:30:03,12,1.36,5.98,0.94,Nominal,0.8856810107196315
2025-11-19 18:30:03,14,1.15,5.48,0.95,Nominal,0.84667320496555
2025-11-19 18:30:03,15,1.32,2.13,0.94,Nominal,0.9874696188020217
2025-11-19 18:30:03,15,1.46,7.9,0.94,Nominal,0.99
2025-11-19 18:30:03,12,1.4,6.46,0.94,Nominal,0.8108135315375177
2025-11-19 18:30:03,15,1.39,5.54,0.94,Nominal,0.8659393150582443
2025-11-19 18:30:03,12,1.09,6.62,0.94,Nominal,0.8253471482140342
2025-11-19 18:30:03,14,1.38,3.71,0.94,Nominal,0.9370421848774
2025-11-19 18:30:03,12,1.6,3.9,0.84,Nominal,0.9397114826214743
2025-11-19 18:30:03,13,1.14,6.63,0.94,Nominal,0.9359218471556446
2025-11-19 18:30:03,14,1.58,7.67,0.86,Nominal,0.9112284484957537
2025-11-19 18:30:03,12,1.3,6.18,0.94,Nominal,0.9622652477900944
2025-11-19 18:30:03,12,1.51,7.05,0.92,Nominal,0.9171254288905608
2025-11-19 18:30:03,14,1.35,4.35,0.94,Nominal,0.8527957686780157
2025-11-19 18:30:03,12,1.22,4.77,0.94,Nominal,0.8519770330010755
2025-11-19 18:30:03,15,1.3,4.87,0.94,Nominal,0.845198746870636
2025-11-19 18:30:03,13,1.25,3.45,0.94,Nominal,0.8502341914539173
2025-11-19 18:30:03,12,1.4,7.18,0.94,Nominal,0.8171261864916759
2025-11-19 18:30:03,13,1.13,6.98,0.94,Nominal,0.8664575511646763
2025-11-19 18:30:03,14,1.28,2.3,0.94,Nominal,0.9503134150656993
2025-11-19 18:30:03,15,1.06,5.55,0.95,Nominal,0.8600479521252586
2025-11-19 18:30:03,12,1.54,7.77,0.9,Nominal,0.8716510582564071
2025-11-19 18:30:03,13,1.38,2.51,0.94,Nominal,0.8869959249859027
2025-11-19 18:30:03,12,1.38,4.36,0.94,Nominal,0.9323339326960759
2025-11-19 18:30:03,13,1.04,5.23,0.94,Nominal,0.8734793305270824
2025-11-19 18:30:03,13,1.29,4.12,0.94,Nominal,0.8277951544333069
2025-11-19 18:30:03,12,1.1,4.61,0.94,Nominal,0.8322263251171904
2025-11-19 18:30:03,14,1.14,3.82,0.95,Nominal,0.9410174066973482
2025-11-19 18:30:03,13,1.17,6.14,0.94,Nominal,0.8489418559061839
2025-11-19 18:30:03,15,1.21,2.68,0.94,Nominal,0.9582850173171077
2025-11-19 18:30:03,15,1.23,6.26,0.95,Nominal,0.99
2025-11-19 18:30:03,12,1.14,2.15,0.94,Nominal,0.9400248380614415
2025-11-19 18:30:03,14,1.55,6.55,0.89,Nominal,0.8544386226566599
2025-11-19 18:30:03,12,1.05,4.15,0.94,Nominal,0.9780278834051688
2025-11-19 18:30:03,13,1.29,3.56,0.94,Nominal,0.8370442869221577
2025-11-19 18:30:03,15,1.15,2.23,0.94,Nominal,0.954854459652259
2025-11-19 18:30:03,14,1.15,7.25,0.95,Nominal,0.938904965314927
2025-11-19 18:30:03,12,1.46,2.49,0.94,Nominal,0.9120019752736487
2025-11-19 18:30:03,14,1.6,7.6,0.84,Nominal,0.9181777843564916
2025-11-19 18:30:03,12,1.06,2.82,0.94,Nominal,0.8230198542932777
2025-11-19 18:30:03,13,1.26,6.18,0.94,Nominal,0.8874857228165549
2025-11-19 18:30:03,14,1.58,7.11,0.86,Nominal,0.82973244957729
2025-11-19 18:30:03,13,1.55,6.62,0.88,Nominal,0.9576088835801014
2025-11-19 18:30:03,13,1.29,6.19,0.94,Nominal,0.9755665209113795
2025-11-19 18:30:03,12,1.04,4.96,0.94,Nominal,0.9696673796813602
2025-11-19 18:30:03,12,1.01,5.54,0.94,Nominal,0.971519493567251
2025-11-19 18:30:03,14,1.06,5.81,0.95,Nominal,0.967298836457579
2025-11-19 18:30:03,15,1.34,6.89,0.94,Nominal,0.9799609767970547
2025-11-19 18:30:03,12,1.56,5.42,0.88,Nominal,0.8534966666221524
2025-11-19 18:30:03,12,1.59,3.42,0.85,Nominal,0.891371758950009
2025-11-19 18:30:03,14,1.03,6.95,0.95,Nominal,0.8632609962940974
2025-11-19 18:30:03,12,1.06,4.38,0.94,Nominal,0.9261090889420014
2025-11-19 18:30:03,12,1.44,5.16,0.94,Nominal,0.8503193195188311
2025-11-19 18:30:03,14,1.27,3.96,0.94,Nominal,0.9472481308951217
2025-11-19 18:30:03,12,1.36,5.34,0.94,Nominal,0.815159580927644
2025-11-19 18:30:03,12,1.32,2.47,0.94,Nominal,0.823123051155858
2025-11-19 18:30:03,14,1.57,4.01,0.87,Nominal,0.8357468829073249
2025-11-19 18:30:03,14,1.15,6.81,0.95,Nominal,0.8199035634277002
2025-11-19 18:30:03,13,1.06,3.43,0.94,Nominal,0.9801262765433073
2025-11-19 18:30:03,13,1.58,3.0,0.86,Nominal,0.8101078313210701
2025-11-19 18:30:03,12,1.39,7.58,0.94,Nominal,0.8144670806013953
2025-11-19 18:30:03,13,1.28,3.41,0.94,Nominal,0.8928645138789041
2025-11-19 18:30:03,12,1.1,3.51,0.94,Nominal,0.9757877466412034
2025-11-19 18:30:03,13,1.02,3.91,0.94,Nominal,0.8361661337417662
2025-11-19 18:30:03,14,1.59,7.3,0.85,Nominal,0.920701687732094
2025-11-19 18:30:03,14,1.36,3.93,0.94,Nominal,0.9505378836318941
2025-11-19 18:30:03,15,1.21,5.65,0.95,Nominal,0.982591998620439
2025-11-19 18:30:03,12,1.04,6.97,0.94,Nominal,0.9175463034376189
2025-11-19 18:30:03,12,1.27,3.94,0.94,Nominal,0.9713078219553662
2025-11-19 18:30:03,15,1.26,7.22,0.95,Nominal,0.822985058277137
2025-11-19 18:30:03,14,1.44,7.71,0.94,Nominal,0.8595009060608116
2025-11-19 18:30:04,13,1.41,6.96,0.94,Nominal,0.8541805100176216
2025-11-19 18:30:04,12,1.28,7.59,0.94,Nominal,0.9060324604787482
2025-11-19 18:30:04,13,1.19,6.99,0.94,Nominal,0.8377619998102328
2025-11-19 18:30:04,12,1.47,3.61,0.94,Nominal,0.8799239030506875
2025-11-19 18:30:04,13,1.03,7.13,0.94,Nominal,0.9233740062210973
2025-11-19 18:30:04,14,1.25,7.97,0.95,Nominal,0.8034600902820465
2025-11-19 18:30:04,12,1.56,3.78,0.88,Nominal,0.9777390820075569
2025-11-19 18:30:04,12,1.44,7.82,0.94,Nominal,0.904559560323788
2025-11-19 18:30:04,13,1.22,6.65,0.94,Nominal,0.8876876358742148
2025-11-19 18:30:04,15,1.3,5.53,0.94,Nominal,0.8867946020165927
2025-11-19 18:30:04,15,1.26,2.63,0.94,Nominal,0.8304647669773473
2025-11-19 18:30:04,14,1.48,5.92,0.94,Nominal,0.99
2025-11-19 18:30:04,13,1.1,2.55,0.94,Nominal,0.8856024260349555
2025-11-19 18:30:04,13,1.33,2.71,0.94,Nominal,0.8829363487327303
2025-11-19 18:30:04,14,1.27,7.15,0.94,Nominal,0.9648637484641015
2025-11-19 18:30:04,14,1.26,2.36,0.94,Nominal,0.8693246406722338
2025-11-19 18:30:04,14,1.54,2.29,0.9,Nominal,0.8017131527001876
2025-11-19 18:30:04,13,1.35,3.63,0.94,Nominal,0.9859693854851349
2025-11-19 18:30:04,13,1.01,3.32,0.94,Nominal,0.8782349096341766
2025-11-19 18:30:04,12,1.36,7.41,0.94,Nominal,0.99
2025-11-19 18:30:04,13,1.51,5.49,0.93,Nominal,0.9208344835948251
2025-11-19 18:30:04,12,1.06,3.21,0.94,Nominal,0.9156614946234795
2025-11-19 18:30:04,15,1.33,3.08,0.94,Nominal,0.8999316989210082
2025-11-19 18:30:04,14,1.3,5.83,0.94,Nominal,0.9177086950314705
2025-11-19 18:30:04,12,1.46,7.5,0.94,Nominal,0.916759427008479
2025-11-19 18:30:04,13,1.45,5.07,0.94,Nominal,0.8785953488459156
2025-11-19 18:30:04,12,1.33,7.79,0.94,Nominal,0.8460274299207299
2025-11-19 18:30:04,15,1.52,3.02,0.92,Nominal,0.8843659632896486
2025-11-19 18:30:04,12,1.54,2.22,0.89,Nominal,0.8629491109323146
2025-11-19 18:30:04,15,1.5,4.08,0.94,Nominal,0.8279144743897727
2025-11-19 18:30:04,14,1.49,7.72,0.94,Nominal,0.8075260823330408
2025-11-19 18:30:04,12,1.0,4.4,0.94,Nominal,0.8960109583824875
2025-11-19 18:30:04,15,1.09,6.33,0.95,Nominal,0.8536249607363755
2025-11-19 18:30:04,13,1.17,2.79,0.94,Nominal,0.908282451692722
2025-11-19 18:30:04,13,1.17,3.21,0.94,Nominal,0.8783209587269198
2025-11-19 18:30:04,12,1.33,4.03,0.94,Nominal,0.9220753873113038
2025-11-19 18:30:04,13,1.21,3.14,0.94,Nominal,0.8330916687761797
2025-11-19 18:30:04,15,1.6,3.62,0.85,Nominal,0.9241947863719523
2025-11-19 18:30:04,12,1.33,6.48,0.94,Nominal,0.8340428169614538
2025-11-19 18:30:04,14,1.29,7.05,0.94,Nominal,0.9646792718233141
2025-11-19 18:30:04,15,1.35,6.54,0.94,Nominal,0.8541726032481878
2025-11-19 18:30:04,13,1.28,6.9,0.94,Nominal,0.99
2025-11-19 18:30:04,15,1.53,3.3,0.9,Nominal,0.9499336501508817
2025-11-19 18:30:04,15,1.26,7.85,0.95,Nominal,0.9398078606778285
2025-11-19 18:30:04,15,1.15,7.63,0.95,Nominal,0.869219451377295
2025-11-19 18:30:04,13,1.55,2.71,0.89,Nominal,0.949833408013187
2025-11-19 18:30:04,13,1.15,7.19,0.94,Nominal,0.9191438139139803
2025-11-19 18:30:04,14,1.13,6.39,0.95,Nominal,0.9274707229639574
2025-11-19 18:30:04,13,1.1,4.82,0.94,Nominal,0.9548241314157095
2025-11-19 18:30:04,15,1.22,7.78,0.95,Nominal,0.8221712148595997
2025-11-19 18:30:04,14,1.32,2.29,0.94,Nominal,0.8546679442806178
2025-11-19 18:30:04,12,1.57,5.98,0.87,Nominal,0.9660854409206165
2025-11-19 18:30:04,13,1.13,3.89,0.94,Nominal,0.905857277940714
2025-11-19 18:30:04,15,1.24,4.27,0.95,Nominal,0.9562760796445865
2025-11-19 18:30:04,12,1.02,3.91,0.94,Nominal,0.9106674688663627
2025-11-19 18:30:04,14,1.21,5.25,0.95,Nominal,0.9816245044078357
2025-11-19 18:30:04,15,1.27,6.3,0.94,Nominal,0.9024749691807737
2025-11-19 18:30:04,14,1.21,7.52,0.95,Nominal,0.9250205833545975
2025-11-19 18:30:04,13,1.16,3.64,0.94,Nominal,0.8174939111150588
2025-11-19 18:30:04,14,1.16,5.41,0.95,Nominal,0.8056055916727669
2025-11-19 18:30:04,13,1.42,2.89,0.94,Nominal,0.9622297869662128
2025-11-19 18:30:04,14,1.35,6.22,0.94,Nominal,0.915554374007738
2025-11-19 18:30:04,13,1.41,2.59,0.94,Nominal,0.8991240340129498
2025-11-19 18:30:04,12,1.12,5.14,0.94,Nominal,0.8262824459054613
2025-11-19 18:30:04,14,1.53,2.6,0.91,Nominal,0.9232056386213
2025-11-19 18:30:04,12,1.59,2.71,0.85,Nominal,0.8285436894856182
2025-11-19 18:30:04,15,1.39,4.17,0.94,Nominal,0.9630419873743623
2025-11-19 18:30:04,13,1.44,6.66,0.94,Nominal,0.9045555205216184
2025-11-19 18:30:04,13,1.17,3.89,0.94,Nominal,0.8095464501339223
2025-11-19 18:30:04,12,1.58,7.6,0.86,Nominal,0.829175792308995
2025-11-19 18:30:04,15,1.17,6.83,0.95,Nominal,0.8656990739406888
2025-11-19 18:30:04,12,1.11,5.58,0.94,Nominal,0.8153828671102664
2025-11-19 18:30:04,15,1.32,3.95,0.94,Nominal,0.8111298712380481
2025-11-19 18:30:04,15,1.49,3.35,0.94,Nominal,0.8640981316493469
